id,brand_model,rating_year,stars,adult_pct,child_pct,vru_pct,sa_pct,adult_points,adult_max_points,child_points,child_max_points,vru_points,vru_max_points,sa_points,sa_max_points,total_points,total_max_points,total_points_ratio,official_weighted_score,year_bucket,P_weighted,weights_used_sum,Subscore35,SafetyRaw,SafetyScore,manufactured_from,manufactured_to,on_sale_from,on_sale_to,variants,energy_sources,is_current_model,is_conventional_only,superseded_model_count,fitted_autonomous_emergency_braking,fitted_lane_support_system,image_url,manufacturer_icon,safety_rating_image_path,vehicle_url_api,vehicle_url_view,manufacturer_model_url,tags
dcd4fa,Tesla Model 3,2025,5,90,95,89,88,36.38,40,46.6,49,56.17,63,15.91,18,155.06,170,0.91211765,0.90909932,2023p,0.9761423529411765,170,63.44925294117647,98.44925294117647,100,Sep-23,onwards,Sep-23,onwards,All variants,Battery electric,TRUE,FALSE,1,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/ca5b5f8326846eae6f3dfd1653b92fa03c470200/large.png?1747716215,https://www.ancap.com.au/assets/manufacturers/small/tesla-2c4a37acec15f0c97e7f01eb30a82dcf560d290f86cbbd37365749fd1adf125f.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/dcd4fa,https://www.ancap.com.au/safety-ratings/dcd4fa,https://www.ancap.com.au/safety-ratings/tesla/model-3,"category.popular_models,category.family,category.younger_driver,category.older_driver,category.city_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.sedan,price.35000_to_65000,price.over_65000,seats.5_seater"
ad5601,Tesla Model Y,2025,5,91,95,86,92,36.52,40,46.62,49,54.38,63,16.65,18,154.17,170,0.90688235,0.91312063,2023p,0.9709811764705885,170,63.11377647058825,98.11377647058825,99.02290940029314,Feb-25,onwards,May-25,onwards,All variants exc. Model Y L,Battery electric,TRUE,FALSE,1,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/49cf3aff1babc63fed4ef4fbf5529d4922f37b0c/large.png?1763509167,https://www.ancap.com.au/assets/manufacturers/small/tesla-2c4a37acec15f0c97e7f01eb30a82dcf560d290f86cbbd37365749fd1adf125f.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/ad5601,https://www.ancap.com.au/safety-ratings/ad5601,https://www.ancap.com.au/safety-ratings/tesla/model-y,"category.popular_models,category.family,category.younger_driver,category.older_driver,category.city_driver,category.fleet_manager,category.employer,body_type.suv,body_type.awd,price.35000_to_65000,price.over_65000,seats.5_seater"
4c6598,Leapmotor B10,2025,5,93,95,84,86,37.29,40,47,49,53.04,63,15.65,18,152.98,170,0.89988235,0.90700658,2023p,0.9609552941176471,170,62.46209411764706,97.46209411764707,97.12485467,Sep-25,onwards,Nov-25,onwards,All variants,Battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/b0437cdf8c616008bba1f7857244aeeaec415fe5/large.png?1770097874,https://www.ancap.com.au/assets/manufacturers/small/leapmotor-36cdd2d442270368a2a698082412b20c1dc330f6192d07c477b38b819ddea7d1.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/4c6598,https://www.ancap.com.au/safety-ratings/4c6598,https://www.ancap.com.au/safety-ratings/leapmotor/b10,"category.family,category.older_driver,category.city_driver,category.fleet_manager,category.employer,price.35000_to_65000,seats.5_seater,body_type.suv"
413faa,Mercedes-Benz E-Class,2024,5,92,91,84,88,37.09,40,45.06,49,53.21,63,15.97,18,151.33,170,0.89017647,0.90118345,2023p,0.9505447058823532,170,61.785405882352954,96.78540588235296,95.15396916607652,Aug-23,onwards,Jan-24,onwards,All variants exc. AMG (see ANCAP Technical Report),Petrol / diesel,TRUE,TRUE,5,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/85d6fb95a28c19661a079025f56817aa05bf290b/large.png?1755046437,https://www.ancap.com.au/assets/manufacturers/small/mercedes-benz-e77b2c8ebc765c6efef479ecc989fa49ba959a9a19a44f8687fc88ae0cc0d2e4.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2024-c6164fac702658394851ade2462c3593ebea4131b5f9c00875bcc1784ca49bc0.png,https://api.ancap.com.au/v1/safety-ratings/413faa,https://www.ancap.com.au/safety-ratings/413faa,https://www.ancap.com.au/safety-ratings/mercedes-benz/e-class,"category.older_driver,category.city_driver,category.fleet_manager,category.employer,category.luxury,body_type.sedan,price.over_65000,seats.5_seater"
39082b,Volvo EX90,2025,5,92,94,82,84,36.94,40,46.54,49,52.24,63,15.25,18,150.97,170,0.88805882,0.8946449,2023p,0.9469835294117647,170,61.553929411764706,96.55392941,94.47978333,Dec-24,onwards,Mar-25,onwards,All variants (see Technical Report),Battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/82a6a2f56858bdefcd78d5025783c979ec6da496/large.png?1763599703,https://www.ancap.com.au/assets/manufacturers/small/volvo-76755f577091173cc96906ade329dbb87be4b1cf6e69b7ae73561a93f74106cb.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/39082b,https://www.ancap.com.au/safety-ratings/39082b,https://www.ancap.com.au/safety-ratings/volvo/ex90,"category.family,category.older_driver,category.city_driver,category.fleet_manager,category.employer,category.luxury,body_type.suv,body_type.awd,price.over_65000,seats.7_seater"
8b72cd,Mercedes-Benz CLE Coupe,2025,5,93,86,87,84,37.38,40,42.43,49,55.27,63,15.24,18,150.32,170,0.88423529,0.89177732,2023p,0.9454176470588236,170,61.452147058823535,96.45214705882353,94.18333756509111,Oct-23,onwards,Jan-24,onwards,All variants,Petrol / diesel,TRUE,TRUE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/de8b638ef0dc5e52eae55fa163e6aaf01afab9cc/large.png?1770171733,https://www.ancap.com.au/assets/manufacturers/small/mercedes-benz-e77b2c8ebc765c6efef479ecc989fa49ba959a9a19a44f8687fc88ae0cc0d2e4.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/8b72cd,https://www.ancap.com.au/safety-ratings/8b72cd,https://www.ancap.com.au/safety-ratings/mercedes-benz/cle-coupe-7861a424-4d5f-44ce-9bf2-01297f4e5bb9,"category.older_driver,category.city_driver,category.fleet_manager,category.employer,category.luxury,body_type.awd,price.over_65000,seats.4_seater,body_type.coupe"
e9400f,BYD SEAL 6,2025,5,92,90,84,84,36.9,40,44.31,49,53.05,63,15.22,18,149.48,170,0.87929412,0.88738095,2023p,0.9429152941176471,170,61.28949411764706,96.28949411764705,93.70960341747848,Apr-26,onwards,May-26,onwards,All variants,Plug-in hybrid,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/26992e0fb2f9d43659afe7b188eb096c84e4e256/large.png?1777941381,https://www.ancap.com.au/assets/manufacturers/small/byd-ddfb68db4046218b9ee4a3bc429d6824ab6c3b6456aae92a6b61865f2addc89e.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/e9400f,https://www.ancap.com.au/safety-ratings/e9400f,https://www.ancap.com.au/safety-ratings/byd/seal-6,"category.popular_models,category.family,category.older_driver,category.city_driver,category.fleet_manager,category.employer,body_type.sedan,body_type.wagon,price.35000_to_65000,seats.5_seater"
eaecda,Tesla Model Y L,2025,5,91,84,86,92,36.52,40,41.4,49,54.38,63,16.65,18,148.95,170,0.87617647,0.89181451,2023p,0.9393905882352942,170,61.06038823529412,96.06038823529411,93.04232203231281,Feb-26,onwards,Mar-26,onwards,"Model Y L (six seat, three row)",Battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/dc186e9a4fffb1210b78a90bd0e4f2cd7ddff41f/large.png?1777943983,https://www.ancap.com.au/assets/manufacturers/small/tesla-2c4a37acec15f0c97e7f01eb30a82dcf560d290f86cbbd37365749fd1adf125f.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/eaecda,https://www.ancap.com.au/safety-ratings/eaecda,https://www.ancap.com.au/safety-ratings/tesla/model-y-l,"category.popular_models,category.family,category.younger_driver,category.older_driver,category.city_driver,category.tradesperson,category.fleet_manager,category.employer,category.luxury,body_type.suv,body_type.awd,price.over_65000,seats.5_seater"
bb4d51,MG U9,2024,5,91,89,84,85,36.78,40,44,49,53.13,63,15.38,18,149.29,170,0.87817647,0.88694739,2023p,0.9385094117647059,170,61.003111764705885,96.00311176470589,92.87550168602142,Jul-25,onwards,Sep-25,onwards,Diesel variants,Petrol / diesel,TRUE,TRUE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/36691b1e7edc00d701354ad979bf784dc0dbe626/large.png?1758077619,https://www.ancap.com.au/assets/manufacturers/small/mg-64908a954f2375bfe93427a0a7639fe122f0f3e9a9f2e5e8e32d090836a8b44d.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2024-c6164fac702658394851ade2462c3593ebea4131b5f9c00875bcc1784ca49bc0.png,https://api.ancap.com.au/v1/safety-ratings/bb4d51,https://www.ancap.com.au/safety-ratings/bb4d51,https://www.ancap.com.au/safety-ratings/mg/u9,"category.family,category.rural_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.awd,body_type.ute,price.35000_to_65000,seats.4_seater"
c00537,LDV Terron 9,2024,5,91,89,84,85,36.78,40,44,49,53.13,63,15.38,18,149.29,170,0.87817647,0.88694739,2023p,0.9385094117647059,170,61.003111764705885,96.00311176470589,92.87550168602142,Nov-24,onwards,Jul-25,onwards,Diesel variants,Petrol / diesel,TRUE,TRUE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/76287a020cc1a75c70148612e8d1e32fb0432602/large.png?1756795950,https://www.ancap.com.au/assets/manufacturers/small/ldv-36f0a24f23fe6d2e9693b6f304d5c5c4f14b40d35759a19f3ac6cc70015dd8e9.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2024-c6164fac702658394851ade2462c3593ebea4131b5f9c00875bcc1784ca49bc0.png,https://api.ancap.com.au/v1/safety-ratings/c00537,https://www.ancap.com.au/safety-ratings/c00537,https://www.ancap.com.au/safety-ratings/ldv/terron-9,"category.rural_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.awd,body_type.ute,price.35000_to_65000,seats.5_seater,category.family"
e683d7,IM 5,2025,5,89,91,85,79,35.73,40,44.81,49,53.77,63,14.35,18,148.66,170,0.87447059,0.87034082,2023p,0.9368470588235295,170,60.89505882352942,95.89505882352941,92.56079254141554,Apr-25,onwards,Jul-25,onwards,All variants,Battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/6b0050bce27209ff0de50d96bf3c660f4546cc36/large.png?1760573499,https://www.ancap.com.au/assets/manufacturers/small/im-34206747fa62b87c641919e44dac7dc761f4f6c8fc07ce1938de2e8922ef8128.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/e683d7,https://www.ancap.com.au/safety-ratings/e683d7,https://www.ancap.com.au/safety-ratings/im/5-4a10a1bd-82e5-4d27-970e-40948ba78938,"category.family,price.over_65000,seats.5_seater,category.younger_driver,category.older_driver,category.city_driver,category.fleet_manager,category.employer,body_type.sedan,body_type.awd,price.35000_to_65000"
f584ba,Toyota Camry,2024,5,95,87,84,81,38.4,40,42.66,49,53.15,63,14.76,18,148.97,170,0.87629412,0.89085261,2023p,0.9361541176470589,170,60.85001764705883,95.85001764705882,92.42960805013965,Jun-24,onwards,Aug-24,onwards,All Hybrid variants,Hybrid,TRUE,FALSE,11,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/f5e151d410efbe81ec633620b5b5b10cc81d9094/large.png?1726527847,https://www.ancap.com.au/assets/manufacturers/small/toyota-82ccce5443b662fd06bc229b482b20907450f184bb900f31ac47fe4d85b75cbe.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2024-c6164fac702658394851ade2462c3593ebea4131b5f9c00875bcc1784ca49bc0.png,https://api.ancap.com.au/v1/safety-ratings/f584ba,https://www.ancap.com.au/safety-ratings/f584ba,https://www.ancap.com.au/safety-ratings/toyota/camry,"category.popular_models,category.family,category.younger_driver,category.older_driver,category.city_driver,category.fleet_manager,category.employer,body_type.sedan,price.35000_to_65000,seats.5_seater"
84fe06,Geely Starray EM-i,2025,5,90,87,86,82,36.23,40,42.81,49,54.44,63,14.92,18,148.4,170,0.87294118,0.87563787,2023p,0.9346270588235295,170,60.75075882352942,95.75075882352942,92.14051217632625,Jun-25,onwards,Sep-25,onwards,All variants,Plug-in hybrid,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/dcae0021bee76e06ab60dcdbdbe8cfa5d82b2c02/large.png?1770095592,https://www.ancap.com.au/assets/manufacturers/small/geely-09cf069a04f9ce839ce8b023e5af7bb8d0b1b0405418e76eda366e8890627c2c.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/84fe06,https://www.ancap.com.au/safety-ratings/84fe06,https://www.ancap.com.au/safety-ratings/geely/starray-em-i,"category.popular_models,category.family,category.older_driver,category.city_driver,category.fleet_manager,category.employer,body_type.suv,price.35000_to_65000,seats.5_seater"
f9f80e,JAC Hunter,2024,5,85,87,87,89,34.29,40,43,49,54.93,63,16.15,18,148.37,170,0.87276471,0.8722356,2023p,0.9342376470588236,170,60.72544705882353,95.72544705882353,92.06679050126287,Apr-26,onwards,Apr-26,onwards,All variants,Plug-in hybrid,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/17204768db7a03659fb97d091c8d7137541f81c4/large.png?1775089082,https://www.ancap.com.au/assets/manufacturers/small/jac-371d1be5c700e21543ba9d60bc1fd2182c3c19c7f16b77cff8448ccc07527785.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2024-c6164fac702658394851ade2462c3593ebea4131b5f9c00875bcc1784ca49bc0.png,https://api.ancap.com.au/v1/safety-ratings/f9f80e,https://www.ancap.com.au/safety-ratings/f9f80e,https://www.ancap.com.au/safety-ratings/jac/hunter,"category.family,category.younger_driver,category.older_driver,category.city_driver,category.rural_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.ute,price.35000_to_65000,seats.5_seater"
63e138,JAC T9,2024,5,85,87,87,89,34.29,40,43,49,54.93,63,16.15,18,148.37,170,0.87276471,0.8722356,2023p,0.9342376470588236,170,60.72544705882353,95.72544705882353,92.06679050126287,Jan-24,onwards,Aug-24,onwards,All variants,Petrol / diesel and plug-in hybrid,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/4d437bb980699b02b89de26daa8b484e7339f13f/large.png?1751844865,https://www.ancap.com.au/assets/manufacturers/small/jac-371d1be5c700e21543ba9d60bc1fd2182c3c19c7f16b77cff8448ccc07527785.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2024-c6164fac702658394851ade2462c3593ebea4131b5f9c00875bcc1784ca49bc0.png,https://api.ancap.com.au/v1/safety-ratings/63e138,https://www.ancap.com.au/safety-ratings/63e138,https://www.ancap.com.au/safety-ratings/jac/t9,"category.family,category.rural_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.awd,body_type.ute,price.35000_to_65000,seats.5_seater"
c8a13b,Mazda CX-80,2024,5,92,87,84,83,37.18,40,43,49,53.33,63,15.06,18,148.57,170,0.87394118,0.88394512,2023p,0.9326058823529412,170,60.61938235294117,95.61938235294117,91.75787218309702,Jul-24,onwards,Oct-24,onwards,All variants,Petrol / diesel and plug-in hybrid,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/a76ed9b036122e320ca39a4a614f4836a29eab06/large.png?1735003637,https://www.ancap.com.au/assets/manufacturers/small/mazda-e63ddf99d8c5754c28a3ba95351206260ccae7a227fafe4248fe00cc4b4e345e.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2024-c6164fac702658394851ade2462c3593ebea4131b5f9c00875bcc1784ca49bc0.png,https://api.ancap.com.au/v1/safety-ratings/c8a13b,https://www.ancap.com.au/safety-ratings/c8a13b,https://www.ancap.com.au/safety-ratings/mazda/cx-80,"category.family,category.city_driver,category.fleet_manager,category.employer,category.luxury,body_type.suv,price.over_65000,seats.5_seater,seats.7_seater,price.35000_to_65000"
0c726f,Zeekr X,2024,5,91,87,84,84,36.76,40,42.81,49,52.96,63,15.19,18,147.72,170,0.86894118,0.87923946,2023p,0.9312552941176472,170,60.53159411764707,95.53159411764707,91.50218492336069,Jul-24,onwards,Oct-24,onwards,All variants,Battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/0f41e530dea01d8a94b1abf292b6a01a5ed58043/large.png?1732754596,https://www.ancap.com.au/assets/manufacturers/small/zeekr-ef9956a7c00b805049972ed9417b56279061a656a505261e47604d807da36e24.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2024-c6164fac702658394851ade2462c3593ebea4131b5f9c00875bcc1784ca49bc0.png,https://api.ancap.com.au/v1/safety-ratings/0c726f,https://www.ancap.com.au/safety-ratings/0c726f,https://www.ancap.com.au/safety-ratings/zeekr/x,"category.popular_models,category.family,category.younger_driver,category.older_driver,category.city_driver,category.fleet_manager,body_type.suv,body_type.awd,price.35000_to_65000"
3988dd,IM 6,2025,5,90,91,83,79,36.1,40,44.81,49,52.68,63,14.39,18,147.98,170,0.87047059,0.87102494,2023p,0.9311882352941178,170,60.52723529411765,95.52723529411765,91.48948965001136,Apr-25,onwards,Jul-25,onwards,All variants,Battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/3a891863264b8b0567286c7c480351f065526508/large.png?1761698356,https://www.ancap.com.au/assets/manufacturers/small/im-34206747fa62b87c641919e44dac7dc761f4f6c8fc07ce1938de2e8922ef8128.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/3988dd,https://www.ancap.com.au/safety-ratings/3988dd,https://www.ancap.com.au/safety-ratings/im/6-371d938f-28dd-4b66-a39d-8fe55d5458d2,"category.family,category.older_driver,category.city_driver,category.fleet_manager,category.employer,price.35000_to_65000,price.over_65000,seats.5_seater,body_type.suv,body_type.awd"
b407f5,BMW 5 Series,2023,5,89,87,86,81,35.63,40,42.81,49,54.56,63,14.74,18,147.74,170,0.86905882,0.86801882,2023p,0.930989412,170,60.51431176470589,95.51431176,91.45184927815126,Jul-23,onwards,Nov-23,onwards,All variants (see Technical Report),Petrol / diesel and battery electric,TRUE,FALSE,3,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/443b6d9a8f6e0ec7d642f0dae622668028b2ffcd/large.png?1701751127,https://www.ancap.com.au/assets/manufacturers/small/bmw-d0733f7f1eb33160445ec15f25cf2baf31414224842ba14487d0b69422c0d924.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2023-e042d27b55c566111e592e7d65971206f5985a5bbf3378e38387b6f416999c17.png,https://api.ancap.com.au/v1/safety-ratings/b407f5,https://www.ancap.com.au/safety-ratings/b407f5,https://www.ancap.com.au/safety-ratings/bmw/5-series,"category.older_driver,category.city_driver,category.fleet_manager,category.employer,category.luxury,price.over_65000,seats.5_seater,body_type.sedan,body_type.awd"
344c43,Lexus RX,2022,5,90,89,89,93,34.33,38,44,49,48.17,54,14.9,16,141.4,157,0.90063694,0.90561767,2020_2022,0.9283484076433121,157,60.342646496815284,95.34264649681529,90.95186632,Oct-22,onwards,Feb-23,onwards,All variants,"Petrol / diesel, hybrid and plug-in hybrid",TRUE,FALSE,1,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/d772267fc7fd276f1b01209c97ddf5eb3bd883a7/large.png?1675901893,https://www.ancap.com.au/assets/manufacturers/small/lexus-7de87d18e9ac073414bf0befc12c1845af77365eba07c76ad571b01129bfb87f.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/344c43,https://www.ancap.com.au/safety-ratings/344c43,https://www.ancap.com.au/safety-ratings/lexus/rx,"category.family,category.older_driver,category.city_driver,category.fleet_manager,category.employer,category.luxury,body_type.suv,body_type.awd,price.over_65000,seats.5_seater"
b972bb,Lexus RZ,2023,5,87,89,84,84,35.09,40,44,49,53.38,63,15.2,18,147.67,170,0.86864706,0.86884104,2023p,0.9273894117647058,170,60.28031176470588,95.28031176470589,90.77031355097934,Feb-23,onwards,Apr-23,onwards,See ANCAP Safety Report,Battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/96d493026a2d656ed50c4354bd44de4ed7cc6a2a/large.png?1693795950,https://www.ancap.com.au/assets/manufacturers/small/lexus-7de87d18e9ac073414bf0befc12c1845af77365eba07c76ad571b01129bfb87f.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2023-e042d27b55c566111e592e7d65971206f5985a5bbf3378e38387b6f416999c17.png,https://api.ancap.com.au/v1/safety-ratings/b972bb,https://www.ancap.com.au/safety-ratings/b972bb,https://www.ancap.com.au/safety-ratings/lexus/rz,"category.older_driver,category.city_driver,category.fleet_manager,category.employer,category.luxury,price.over_65000,category.family,body_type.suv,body_type.awd,seats.5_seater"
3dd1dc,Mazda CX-60,2022,5,91,93,89,77,34.82,38,46,49,48.18,54,12.32,16,141.32,157,0.90012739,0.88672586,2020_2022,0.9265789808917199,157,60.22763375796179,95.22763376,90.61688644143959,Mar-23,onwards,Jul-23,onwards,All variants,Petrol / diesel and plug-in hybrid,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/0f7f913010404a099d5d8794fa8b3e24c5f6bd6d/large.png?1688434927,https://www.ancap.com.au/assets/manufacturers/small/mazda-e63ddf99d8c5754c28a3ba95351206260ccae7a227fafe4248fe00cc4b4e345e.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/3dd1dc,https://www.ancap.com.au/safety-ratings/3dd1dc,https://www.ancap.com.au/safety-ratings/mazda/cx-60,"category.popular_models,category.family,category.younger_driver,category.older_driver,category.city_driver,category.fleet_manager,category.employer,body_type.suv,body_type.awd,price.35000_to_65000,price.over_65000,seats.5_seater"
d97c39,Skoda Superb,2024,5,93,86,82,85,37.29,40,42.41,49,51.82,63,15.42,18,146.94,170,0.86435294,0.88184331,2023p,0.9261788235294117,170,60.20162352941176,95.20162352941176,90.54113045841073,Jan-25,onwards,Mar-25,onwards,All variants,Petrol / diesel and plug-in hybrid,TRUE,FALSE,2,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/c519c726934c9bbf324bbefea7e07899eec780e8/large.png?1755045392,https://www.ancap.com.au/assets/manufacturers/small/skoda-cda08028a473eee106382fe717e8f617643d024cbf7175094445b52bde5cac8b.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2024-c6164fac702658394851ade2462c3593ebea4131b5f9c00875bcc1784ca49bc0.png,https://api.ancap.com.au/v1/safety-ratings/d97c39,https://www.ancap.com.au/safety-ratings/d97c39,https://www.ancap.com.au/safety-ratings/skoda/superb,"category.popular_models,category.family,category.younger_driver,category.older_driver,category.city_driver,category.rural_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.sedan,body_type.wagon,body_type.awd,price.over_65000,seats.5_seater"
